Zone,Crop,Year,Yield_kg_per_ha,Temperature_C,Rainfall_mm,Humidity_percent,CO2_ppm,Avg_pH,Avg_Nitrogen_ppm,Avg_Phosphorus_ppm,Avg_Organic_Matter_Percent,Month,Growing_Season
South-West,Groundnuts,1992,548.0949631857002,24.666944444444443,4015.4,80.29722222222222,353.4,6.1000000000000005,120.16666666666667,1.6333333333333335,0.18333333333333335,1,April-September
South-West,Groundnuts,1992,548.0949631857002,24.666944444444443,4015.4,80.29722222222222,354.42,6.1000000000000005,120.16666666666667,1.6333333333333335,0.18333333333333335,1,April-September
South-West,Groundnuts,1992,548.0949631857002,24.666944444444443,4015.4,80.29722222222222,355.68,6.1000000000000005,120.16666666666667,1.6333333333333335,0.18333333333333335,1,April-September
South-West,Groundnuts,1993,535.3021062968379,24.967222222222222,4852.5,81.16666666666667,357.1,6.1000000000000005,120.16666666666667,1.6333333333333335,0.18333333333333335,1,April-September
South-West,Groundnuts,1993,535.3021062968379,24.967222222222222,4852.5,81.16666666666667,357.42,6.1000000000000005,120.16666666666667,1.6333333333333335,0.18333333333333335,1,April-September
South-West,Groundnuts,1993,535.3021062968379,24.967222222222222,4852.5,81.16666666666667,358.59,6.1000000000000005,120.16666666666667,1.6333333333333335,0.18333333333333335,1,April-September
South-West,Groundnuts,1993,535.3021062968379,24.967222222222222,4852.5,81.16666666666667,359.39,6.1000000000000005,120.16666666666667,1.6333333333333335,0.18333333333333335,1,April-September
South-West,Groundnuts,1993,535.3021062968379,24.967222222222222,4852.5,81.16666666666667,360.3,6.1000000000000005,120.16666666666667,1.6333333333333335,0.18333333333333335,1,April-September
South-West,Groundnuts,1993,535.3021062968379,24.967222222222222,4852.5,81.16666666666667,359.64,6.1000000000000005,120.16666666666667,1.6333333333333335,0.18333333333333335,1,April-September
South-West,Groundnuts,1993,535.3021062968379,24.967222222222222,4852.5,81.16666666666667,357.45,6.1000000000000005,120.16666666666667,1.6333333333333335,0.18333333333333335,1,April-September
South-West,Groundnuts,1993,535.3021062968379,24.967222222222222,4852.5,81.16666666666667,355.76,6.1000000000000005,120.16666666666667,1.6333333333333335,0.18333333333333335,1,April-September
South-West,Groundnuts,1993,535.3021062968379,24.967222222222222,4852.5,81.16666666666667,354.14,6.1000000000000005,120.16666666666667,1.6333333333333335,0.18333333333333335,1,April-September
South-West,Groundnuts,1993,535.3021062968379,24.967222222222222,4852.5,81.16666666666667,354.22,6.1000000000000005,120.16666666666667,1.6333333333333335,0.18333333333333335,1,April-September
South-West,Groundnuts,1993,535.3021062968379,24.967222222222222,4852.5,81.16666666666667,355.53,6.1000000000000005,120.16666666666667,1.6333333333333335,0.18333333333333335,1,April-September
South-West,Groundnuts,1993,535.3021062968379,24.967222222222222,4852.5,81.16666666666667,357.03,6.1000000000000005,120.16666666666667,1.6333333333333335,0.18333333333333335,1,April-September
South-West,Groundnuts,1994,381.4467273700835,24.601388888888888,5026.4,83.50833333333334,358.36,6.1000000000000005,120.16666666666667,1.6333333333333335,0.18333333333333335,1,April-September
South-West,Groundnuts,1994,381.4467273700835,24.601388888888888,5026.4,83.50833333333334,359.04,6.1000000000000005,120.16666666666667,1.6333333333333335,0.18333333333333335,1,April-September
South-West,Groundnuts,1994,381.4467273700835,24.601388888888888,5026.4,83.50833333333334,360.11,6.1000000000000005,120.16666666666667,1.6333333333333335,0.18333333333333335,1,April-September
South-West,Groundnuts,1994,381.4467273700835,24.601388888888888,5026.4,83.50833333333334,361.36,6.1000000000000005,120.16666666666667,1.6333333333333335,0.18333333333333335,1,April-September
South-West,Groundnuts,1994,381.4467273700835,24.601388888888888,5026.4,83.50833333333334,361.78,6.1000000000000005,120.16666666666667,1.6333333333333335,0.18333333333333335,1,April-September
South-West,Groundnuts,1994,381.4467273700835,24.601388888888888,5026.4,83.50833333333334,360.94,6.1000000000000005,120.16666666666667,1.6333333333333335,0.18333333333333335,1,April-September
South-West,Groundnuts,1994,381.4467273700835,24.601388888888888,5026.4,83.50833333333334,359.51,6.1000000000000005,120.16666666666667,1.6333333333333335,0.18333333333333335,1,April-September
South-West,Groundnuts,1994,381.4467273700835,24.601388888888888,5026.4,83.50833333333334,357.59,6.1000000000000005,120.16666666666667,1.6333333333333335,0.18333333333333335,1,April-September
South-West,Groundnuts,1994,381.4467273700835,24.601388888888888,5026.4,83.50833333333334,355.86,6.1000000000000005,120.16666666666667,1.6333333333333335,0.18333333333333335,1,April-September
South-West,Groundnuts,1994,381.4467273700835,24.601388888888888,5026.4,83.50833333333334,356.21,6.1000000000000005,120.16666666666667,1.6333333333333335,0.18333333333333335,1,April-September
South-West,Groundnuts,1994,381.4467273700835,24.601388888888888,5026.4,83.50833333333334,357.65,6.1000000000000005,120.16666666666667,1.6333333333333335,0.18333333333333335,1,April-September
South-West,Groundnuts,1994,381.4467273700835,24.601388888888888,5026.4,83.50833333333334,359.1,6.1000000000000005,120.16666666666667,1.6333333333333335,0.18333333333333335,1,April-September
South-West,Groundnuts,1995,353.3565867386088,24.75916666666667,5972.9,84.34166666666667,360.04,6.1000000000000005,120.16666666666667,1.6333333333333335,0.18333333333333335,1,April-September
South-West,Groundnuts,1995,353.3565867386088,24.75916666666667,5972.9,84.34166666666667,361.0,6.1000000000000005,120.16666666666667,1.6333333333333335,0.18333333333333335,1,April-September
South-West,Groundnuts,1995,353.3565867386088,24.75916666666667,5972.9,84.34166666666667,361.98,6.1000000000000005,120.16666666666667,1.6333333333333335,0.18333333333333335,1,April-September
South-West,Groundnuts,1995,353.3565867386088,24.75916666666667,5972.9,84.34166666666667,363.44,6.1000000000000005,120.16666666666667,1.6333333333333335,0.18333333333333335,1,April-September
South-West,Groundnuts,1995,353.3565867386088,24.75916666666667,5972.9,84.34166666666667,363.83,6.1000000000000005,120.16666666666667,1.6333333333333335,0.18333333333333335,1,April-September
South-West,Groundnuts,1995,353.3565867386088,24.75916666666667,5972.9,84.34166666666667,363.33,6.1000000000000005,120.16666666666667,1.6333333333333335,0.18333333333333335,1,April-September
South-West,Groundnuts,1995,353.3565867386088,24.75916666666667,5972.9,84.34166666666667,361.78,6.1000000000000005,120.16666666666667,1.6333333333333335,0.18333333333333335,1,April-September
South-West,Groundnuts,1995,353.3565867386088,24.75916666666667,5972.9,84.34166666666667,359.33,6.1000000000000005,120.16666666666667,1.6333333333333335,0.18333333333333335,1,April-September
South-West,Groundnuts,1995,353.3565867386088,24.75916666666667,5972.9,84.34166666666667,358.32,6.1000000000000005,120.16666666666667,1.6333333333333335,0.18333333333333335,1,April-September
South-West,Groundnuts,1995,353.3565867386088,24.75916666666667,5972.9,84.34166666666667,358.14,6.1000000000000005,120.16666666666667,1.6333333333333335,0.18333333333333335,1,April-September
South-West,Groundnuts,1995,353.3565867386088,24.75916666666667,5972.9,84.34166666666667,359.61,6.1000000000000005,120.16666666666667,1.6333333333333335,0.18333333333333335,1,April-September
South-West,Groundnuts,1995,353.3565867386088,24.75916666666667,5972.9,84.34166666666667,360.82,6.1000000000000005,120.16666666666667,1.6333333333333335,0.18333333333333335,1,April-September
South-West,Groundnuts,1996,434.4401094444465,24.837222222222223,4694.4,84.47777777777777,362.2,6.1000000000000005,120.16666666666667,1.6333333333333335,0.18333333333333335,1,April-September
South-West,Groundnuts,1996,434.4401094444465,24.837222222222223,4694.4,84.47777777777777,363.36,6.1000000000000005,120.16666666666667,1.6333333333333335,0.18333333333333335,1,April-September
South-West,Groundnuts,1996,434.4401094444465,24.837222222222223,4694.4,84.47777777777777,364.28,6.1000000000000005,120.16666666666667,1.6333333333333335,0.18333333333333335,1,April-September
South-West,Groundnuts,1996,434.4401094444465,24.837222222222223,4694.4,84.47777777777777,364.69,6.1000000000000005,120.16666666666667,1.6333333333333335,0.18333333333333335,1,April-September
South-West,Groundnuts,1996,434.4401094444465,24.837222222222223,4694.4,84.47777777777777,365.25,6.1000000000000005,120.16666666666667,1.6333333333333335,0.18333333333333335,1,April-September
South-West,Groundnuts,1996,434.4401094444465,24.837222222222223,4694.4,84.47777777777777,365.06,6.1000000000000005,120.16666666666667,1.6333333333333335,0.18333333333333335,1,April-September
South-West,Groundnuts,1996,434.4401094444465,24.837222222222223,4694.4,84.47777777777777,363.69,6.1000000000000005,120.16666666666667,1.6333333333333335,0.18333333333333335,1,April-September
South-West,Groundnuts,1996,434.4401094444465,24.837222222222223,4694.4,84.47777777777777,361.55,6.1000000000000005,120.16666666666667,1.6333333333333335,0.18333333333333335,1,April-September
South-West,Groundnuts,1996,434.4401094444465,24.837222222222223,4694.4,84.47777777777777,359.69,6.1000000000000005,120.16666666666667,1.6333333333333335,0.18333333333333335,1,April-September
South-West,Groundnuts,1996,434.4401094444465,24.837222222222223,4694.4,84.47777777777777,359.72,6.1000000000000005,120.16666666666667,1.6333333333333335,0.18333333333333335,1,April-September
South-West,Groundnuts,1996,434.4401094444465,24.837222222222223,4694.4,84.47777777777777,361.04,6.1000000000000005,120.16666666666667,1.6333333333333335,0.18333333333333335,1,April-September
South-West,Groundnuts,1996,434.4401094444465,24.837222222222223,4694.4,84.47777777777777,362.39,6.1000000000000005,120.16666666666667,1.6333333333333335,0.18333333333333335,1,April-September
South-West,Groundnuts,1997,500.9640725187156,24.850833333333334,5096.5,82.96111111111111,363.24,6.1000000000000005,120.16666666666667,1.6333333333333335,0.18333333333333335,1,April-September
South-West,Groundnuts,1997,500.9640725187156,24.850833333333334,5096.5,82.96111111111111,364.21,6.1000000000000005,120.16666666666667,1.6333333333333335,0.18333333333333335,1,April-September
South-West,Groundnuts,1997,500.9640725187156,24.850833333333334,5096.5,82.96111111111111,364.65,6.1000000000000005,120.16666666666667,1.6333333333333335,0.18333333333333335,1,April-September
South-West,Groundnuts,1997,500.9640725187156,24.850833333333334,5096.5,82.96111111111111,366.48,6.1000000000000005,120.16666666666667,1.6333333333333335,0.18333333333333335,1,April-September
South-West,Groundnuts,1997,500.9640725187156,24.850833333333334,5096.5,82.96111111111111,366.77,6.1000000000000005,120.16666666666667,1.6333333333333335,0.18333333333333335,1,April-September
South-West,Groundnuts,1997,500.9640725187156,24.850833333333334,5096.5,82.96111111111111,365.73,6.1000000000000005,120.16666666666667,1.6333333333333335,0.18333333333333335,1,April-September
South-West,Groundnuts,1997,500.9640725187156,24.850833333333334,5096.5,82.96111111111111,364.46,6.1000000000000005,120.16666666666667,1.6333333333333335,0.18333333333333335,1,April-September
South-West,Groundnuts,1997,500.9640725187156,24.850833333333334,5096.5,82.96111111111111,362.4,6.1000000000000005,120.16666666666667,1.6333333333333335,0.18333333333333335,1,April-September
South-West,Groundnuts,1997,500.9640725187156,24.850833333333334,5096.5,82.96111111111111,360.44,6.1000000000000005,120.16666666666667,1.6333333333333335,0.18333333333333335,1,April-September
South-West,Groundnuts,1997,500.9640725187156,24.850833333333334,5096.5,82.96111111111111,360.97,6.1000000000000005,120.16666666666667,1.6333333333333335,0.18333333333333335,1,April-September
South-West,Groundnuts,1997,500.9640725187156,24.850833333333334,5096.5,82.96111111111111,362.65,6.1000000000000005,120.16666666666667,1.6333333333333335,0.18333333333333335,1,April-September
South-West,Groundnuts,1997,500.9640725187156,24.850833333333334,5096.5,82.96111111111111,364.51,6.1000000000000005,120.16666666666667,1.6333333333333335,0.18333333333333335,1,April-September
South-West,Groundnuts,1998,439.29481534852727,25.36,4348.4,81.75,365.39,6.1000000000000005,120.16666666666667,1.6333333333333335,0.18333333333333335,1,April-September
South-West,Groundnuts,1998,439.29481534852727,25.36,4348.4,81.75,366.1,6.1000000000000005,120.16666666666667,1.6333333333333335,0.18333333333333335,1,April-September
South-West,Groundnuts,1998,439.29481534852727,25.36,4348.4,81.75,367.36,6.1000000000000005,120.16666666666667,1.6333333333333335,0.18333333333333335,1,April-September
South-West,Groundnuts,1998,439.29481534852727,25.36,4348.4,81.75,368.79,6.1000000000000005,120.16666666666667,1.6333333333333335,0.18333333333333335,1,April-September
South-West,Groundnuts,1998,439.29481534852727,25.36,4348.4,81.75,369.56,6.1000000000000005,120.16666666666667,1.6333333333333335,0.18333333333333335,1,April-September
South-West,Groundnuts,1998,439.29481534852727,25.36,4348.4,81.75,369.13,6.1000000000000005,120.16666666666667,1.6333333333333335,0.18333333333333335,1,April-September
South-West,Groundnuts,1998,439.29481534852727,25.36,4348.4,81.75,367.98,6.1000000000000005,120.16666666666667,1.6333333333333335,0.18333333333333335,1,April-September
South-West,Groundnuts,1998,439.29481534852727,25.36,4348.4,81.75,364.16,6.1000000000000005,120.16666666666667,1.6333333333333335,0.18333333333333335,1,April-September
South-West,Groundnuts,1998,439.29481534852727,25.36,4348.4,81.75,364.54,6.1000000000000005,120.16666666666667,1.6333333333333335,0.18333333333333335,1,April-September
South-West,Groundnuts,1998,439.29481534852727,25.36,4348.4,81.75,365.67,6.1000000000000005,120.16666666666667,1.6333333333333335,0.18333333333333335,1,April-September
South-West,Groundnuts,1998,439.29481534852727,25.36,4348.4,81.75,367.3,6.1000000000000005,120.16666666666667,1.6333333333333335,0.18333333333333335,1,April-September
South-West,Groundnuts,1999,609.150781227767,24.995833333333334,3755.6,83.5638888888889,368.35,6.1000000000000005,120.16666666666667,1.6333333333333335,0.18333333333333335,1,April-September
South-West,Groundnuts,1999,609.150781227767,24.995833333333334,3755.6,83.5638888888889,369.28,6.1000000000000005,120.16666666666667,1.6333333333333335,0.18333333333333335,1,April-September
South-West,Groundnuts,1999,609.150781227767,24.995833333333334,3755.6,83.5638888888889,369.84,6.1000000000000005,120.16666666666667,1.6333333333333335,0.18333333333333335,1,April-September
South-West,Groundnuts,1999,609.150781227767,24.995833333333334,3755.6,83.5638888888889,371.15,6.1000000000000005,120.16666666666667,1.6333333333333335,0.18333333333333335,1,April-September
South-West,Groundnuts,1999,609.150781227767,24.995833333333334,3755.6,83.5638888888889,371.12,6.1000000000000005,120.16666666666667,1.6333333333333335,0.18333333333333335,1,April-September
South-West,Groundnuts,1999,609.150781227767,24.995833333333334,3755.6,83.5638888888889,370.46,6.1000000000000005,120.16666666666667,1.6333333333333335,0.18333333333333335,1,April-September
South-West,Groundnuts,1999,609.150781227767,24.995833333333334,3755.6,83.5638888888889,369.61,6.1000000000000005,120.16666666666667,1.6333333333333335,0.18333333333333335,1,April-September
South-West,Groundnuts,1999,609.150781227767,24.995833333333334,3755.6,83.5638888888889,367.06,6.1000000000000005,120.16666666666667,1.6333333333333335,0.18333333333333335,1,April-September
South-West,Groundnuts,1999,609.150781227767,24.995833333333334,3755.6,83.5638888888889,364.95,6.1000000000000005,120.16666666666667,1.6333333333333335,0.18333333333333335,1,April-September
South-West,Groundnuts,1999,609.150781227767,24.995833333333334,3755.6,83.5638888888889,365.52,6.1000000000000005,120.16666666666667,1.6333333333333335,0.18333333333333335,1,April-September
South-West,Groundnuts,1999,609.150781227767,24.995833333333334,3755.6,83.5638888888889,366.88,6.1000000000000005,120.16666666666667,1.6333333333333335,0.18333333333333335,1,April-September
South-West,Groundnuts,1999,609.150781227767,24.995833333333334,3755.6,83.5638888888889,368.26,6.1000000000000005,120.16666666666667,1.6333333333333335,0.18333333333333335,1,April-September
South-West,Groundnuts,2000,643.127345937443,24.997777777777777,3967.6,80.25555555555555,369.45,6.1000000000000005,120.16666666666667,1.6333333333333335,0.18333333333333335,1,April-September
South-West,Groundnuts,2000,643.127345937443,24.997777777777777,3967.6,80.25555555555555,369.71,6.1000000000000005,120.16666666666667,1.6333333333333335,0.18333333333333335,1,April-September
South-West,Groundnuts,2000,643.127345937443,24.997777777777777,3967.6,80.25555555555555,370.75,6.1000000000000005,120.16666666666667,1.6333333333333335,0.18333333333333335,1,April-September
South-West,Groundnuts,2000,643.127345937443,24.997777777777777,3967.6,80.25555555555555,371.98,6.1000000000000005,120.16666666666667,1.6333333333333335,0.18333333333333335,1,April-September
South-West,Groundnuts,2000,643.127345937443,24.997777777777777,3967.6,80.25555555555555,371.74,6.1000000000000005,120.16666666666667,1.6333333333333335,0.18333333333333335,1,April-September
South-West,Groundnuts,2000,643.127345937443,24.997777777777777,3967.6,80.25555555555555,371.87,6.1000000000000005,120.16666666666667,1.6333333333333335,0.18333333333333335,1,April-September
South-West,Groundnuts,2000,643.127345937443,24.997777777777777,3967.6,80.25555555555555,370.02,6.1000000000000005,120.16666666666667,1.6333333333333335,0.18333333333333335,1,April-September
South-West,Groundnuts,2000,643.127345937443,24.997777777777777,3967.6,80.25555555555555,368.27,6.1000000000000005,120.16666666666667,1.6333333333333335,0.18333333333333335,1,April-September
South-West,Groundnuts,2000,643.127345937443,24.997777777777777,3967.6,80.25555555555555,367.15,6.1000000000000005,120.16666666666667,1.6333333333333335,0.18333333333333335,1,April-September
South-West,Groundnuts,2000,643.127345937443,24.997777777777777,3967.6,80.25555555555555,367.18,6.1000000000000005,120.16666666666667,1.6333333333333335,0.18333333333333335,1,April-September
South-West,Groundnuts,2000,643.127345937443,24.997777777777777,3967.6,80.25555555555555,368.53,6.1000000000000005,120.16666666666667,1.6333333333333335,0.18333333333333335,1,April-September
South-West,Groundnuts,2000,643.127345937443,24.997777777777777,3967.6,80.25555555555555,369.83,6.1000000000000005,120.16666666666667,1.6333333333333335,0.18333333333333335,1,April-September
South-West,Groundnuts,2001,647.9671159385789,25.028055555555554,3869.7999999999997,82.35833333333333,370.76,6.1000000000000005,120.16666666666667,1.6333333333333335,0.18333333333333335,1,April-September
South-West,Groundnuts,2001,647.9671159385789,25.028055555555554,3869.7999999999997,82.35833333333333,371.69,6.1000000000000005,120.16666666666667,1.6333333333333335,0.18333333333333335,1,April-September
South-West,Groundnuts,2001,647.9671159385789,25.028055555555554,3869.7999999999997,82.35833333333333,372.63,6.1000000000000005,120.16666666666667,1.6333333333333335,0.18333333333333335,1,April-September
South-West,Groundnuts,2001,647.9671159385789,25.028055555555554,3869.7999999999997,82.35833333333333,373.55,6.1000000000000005,120.16666666666667,1.6333333333333335,0.18333333333333335,1,April-September
South-West,Groundnuts,2001,647.9671159385789,25.028055555555554,3869.7999999999997,82.35833333333333,374.03,6.1000000000000005,120.16666666666667,1.6333333333333335,0.18333333333333335,1,April-September
South-West,Groundnuts,2001,647.9671159385789,25.028055555555554,3869.7999999999997,82.35833333333333,373.4,6.1000000000000005,120.16666666666667,1.6333333333333335,0.18333333333333335,1,April-September
South-West,Groundnuts,2001,647.9671159385789,25.028055555555554,3869.7999999999997,82.35833333333333,371.68,6.1000000000000005,120.16666666666667,1.6333333333333335,0.18333333333333335,1,April-September
South-West,Groundnuts,2001,647.9671159385789,25.028055555555554,3869.7999999999997,82.35833333333333,369.78,6.1000000000000005,120.16666666666667,1.6333333333333335,0.18333333333333335,1,April-September
South-West,Groundnuts,2001,647.9671159385789,25.028055555555554,3869.7999999999997,82.35833333333333,368.34,6.1000000000000005,120.16666666666667,1.6333333333333335,0.18333333333333335,1,April-September
South-West,Groundnuts,2001,647.9671159385789,25.028055555555554,3869.7999999999997,82.35833333333333,368.61,6.1000000000000005,120.16666666666667,1.6333333333333335,0.18333333333333335,1,April-September
South-West,Groundnuts,2001,647.9671159385789,25.028055555555554,3869.7999999999997,82.35833333333333,369.94,6.1000000000000005,120.16666666666667,1.6333333333333335,0.18333333333333335,1,April-September
South-West,Groundnuts,2001,647.9671159385789,25.028055555555554,3869.7999999999997,82.35833333333333,371.42,6.1000000000000005,120.16666666666667,1.6333333333333335,0.18333333333333335,1,April-September
South-West,Groundnuts,2002,682.4225102134517,25.253888888888888,4220.0,81.29722222222222,372.7,6.1000000000000005,120.16666666666667,1.6333333333333335,0.18333333333333335,1,April-September
South-West,Groundnuts,2002,682.4225102134517,25.253888888888888,4220.0,81.29722222222222,373.37,6.1000000000000005,120.16666666666667,1.6333333333333335,0.18333333333333335,1,April-September
South-West,Groundnuts,2002,682.4225102134517,25.253888888888888,4220.0,81.29722222222222,374.3,6.1000000000000005,120.16666666666667,1.6333333333333335,0.18333333333333335,1,April-September
South-West,Groundnuts,2002,682.4225102134517,25.253888888888888,4220.0,81.29722222222222,375.19,6.1000000000000005,120.16666666666667,1.6333333333333335,0.18333333333333335,1,April-September
South-West,Groundnuts,2002,682.4225102134517,25.253888888888888,4220.0,81.29722222222222,375.93,6.1000000000000005,120.16666666666667,1.6333333333333335,0.18333333333333335,1,April-September
South-West,Groundnuts,2002,682.4225102134517,25.253888888888888,4220.0,81.29722222222222,375.69,6.1000000000000005,120.16666666666667,1.6333333333333335,0.18333333333333335,1,April-September
South-West,Groundnuts,2002,682.4225102134517,25.253888888888888,4220.0,81.29722222222222,374.16,6.1000000000000005,120.16666666666667,1.6333333333333335,0.18333333333333335,1,April-September
South-West,Groundnuts,2002,682.4225102134517,25.253888888888888,4220.0,81.29722222222222,372.03,6.1000000000000005,120.16666666666667,1.6333333333333335,0.18333333333333335,1,April-September
South-West,Groundnuts,2002,682.4225102134517,25.253888888888888,4220.0,81.29722222222222,370.92,6.1000000000000005,120.16666666666667,1.6333333333333335,0.18333333333333335,1,April-September
South-West,Groundnuts,2002,682.4225102134517,25.253888888888888,4220.0,81.29722222222222,370.73,6.1000000000000005,120.16666666666667,1.6333333333333335,0.18333333333333335,1,April-September
South-West,Groundnuts,2002,682.4225102134517,25.253888888888888,4220.0,81.29722222222222,372.43,6.1000000000000005,120.16666666666667,1.6333333333333335,0.18333333333333335,1,April-September
South-West,Groundnuts,2002,682.4225102134517,25.253888888888888,4220.0,81.29722222222222,373.98,6.1000000000000005,120.16666666666667,1.6333333333333335,0.18333333333333335,1,April-September
South-West,Groundnuts,2003,684.7181144713477,25.228333333333335,4421.5,83.80277777777778,375.07,6.1000000000000005,120.16666666666667,1.6333333333333335,0.18333333333333335,1,April-September
South-West,Groundnuts,2003,684.7181144713477,25.228333333333335,4421.5,83.80277777777778,375.82,6.1000000000000005,120.16666666666667,1.6333333333333335,0.18333333333333335,1,April-September
South-West,Groundnuts,2003,684.7181144713477,25.228333333333335,4421.5,83.80277777777778,376.64,6.1000000000000005,120.16666666666667,1.6333333333333335,0.18333333333333335,1,April-September
South-West,Groundnuts,2003,684.7181144713477,25.228333333333335,4421.5,83.80277777777778,377.92,6.1000000000000005,120.16666666666667,1.6333333333333335,0.18333333333333335,1,April-September
South-West,Groundnuts,2003,684.7181144713477,25.228333333333335,4421.5,83.80277777777778,378.78,6.1000000000000005,120.16666666666667,1.6333333333333335,0.18333333333333335,1,April-September
South-West,Groundnuts,2003,684.7181144713477,25.228333333333335,4421.5,83.80277777777778,378.46,6.1000000000000005,120.16666666666667,1.6333333333333335,0.18333333333333335,1,April-September
South-West,Groundnuts,2003,684.7181144713477,25.228333333333335,4421.5,83.80277777777778,376.88,6.1000000000000005,120.16666666666667,1.6333333333333335,0.18333333333333335,1,April-September
South-West,Groundnuts,2003,684.7181144713477,25.228333333333335,4421.5,83.80277777777778,374.57,6.1000000000000005,120.16666666666667,1.6333333333333335,0.18333333333333335,1,April-September
South-West,Groundnuts,2003,684.7181144713477,25.228333333333335,4421.5,83.80277777777778,373.34,6.1000000000000005,120.16666666666667,1.6333333333333335,0.18333333333333335,1,April-September
South-West,Groundnuts,2003,684.7181144713477,25.228333333333335,4421.5,83.80277777777778,373.31,6.1000000000000005,120.16666666666667,1.6333333333333335,0.18333333333333335,1,April-September
South-West,Groundnuts,2003,684.7181144713477,25.228333333333335,4421.5,83.80277777777778,374.84,6.1000000000000005,120.16666666666667,1.6333333333333335,0.18333333333333335,1,April-September
South-West,Groundnuts,2003,684.7181144713477,25.228333333333335,4421.5,83.80277777777778,376.17,6.1000000000000005,120.16666666666667,1.6333333333333335,0.18333333333333335,1,April-September
South-West,Groundnuts,2004,704.2301817180133,25.125833333333333,4757.1,84.65277777777777,377.17,6.1000000000000005,120.16666666666667,1.6333333333333335,0.18333333333333335,1,April-September
South-West,Groundnuts,2004,704.2301817180133,25.125833333333333,4757.1,84.65277777777777,378.05,6.1000000000000005,120.16666666666667,1.6333333333333335,0.18333333333333335,1,April-September
South-West,Groundnuts,2004,704.2301817180133,25.125833333333333,4757.1,84.65277777777777,379.06,6.1000000000000005,120.16666666666667,1.6333333333333335,0.18333333333333335,1,April-September
South-West,Groundnuts,2004,704.2301817180133,25.125833333333333,4757.1,84.65277777777777,380.54,6.1000000000000005,120.16666666666667,1.6333333333333335,0.18333333333333335,1,April-September
South-West,Groundnuts,2004,704.2301817180133,25.125833333333333,4757.1,84.65277777777777,380.8,6.1000000000000005,120.16666666666667,1.6333333333333335,0.18333333333333335,1,April-September
South-West,Groundnuts,2004,704.2301817180133,25.125833333333333,4757.1,84.65277777777777,379.87,6.1000000000000005,120.16666666666667,1.6333333333333335,0.18333333333333335,1,April-September
South-West,Groundnuts,2004,704.2301817180133,25.125833333333333,4757.1,84.65277777777777,377.65,6.1000000000000005,120.16666666666667,1.6333333333333335,0.18333333333333335,1,April-September
South-West,Groundnuts,2004,704.2301817180133,25.125833333333333,4757.1,84.65277777777777,376.17,6.1000000000000005,120.16666666666667,1.6333333333333335,0.18333333333333335,1,April-September
South-West,Groundnuts,2004,704.2301817180133,25.125833333333333,4757.1,84.65277777777777,374.43,6.1000000000000005,120.16666666666667,1.6333333333333335,0.18333333333333335,1,April-September
South-West,Groundnuts,2004,704.2301817180133,25.125833333333333,4757.1,84.65277777777777,374.63,6.1000000000000005,120.16666666666667,1.6333333333333335,0.18333333333333335,1,April-September
South-West,Groundnuts,2004,704.2301817180133,25.125833333333333,4757.1,84.65277777777777,376.33,6.1000000000000005,120.16666666666667,1.6333333333333335,0.18333333333333335,1,April-September
South-West,Groundnuts,2004,704.2301817180133,25.125833333333333,4757.1,84.65277777777777,377.68,6.1000000000000005,120.16666666666667,1.6333333333333335,0.18333333333333335,1,April-September
South-West,Groundnuts,2005,645.4226668459964,25.258055555555554,3079.0,84.1888888888889,378.63,6.1000000000000005,120.16666666666667,1.6333333333333335,0.18333333333333335,1,April-September
South-West,Groundnuts,2005,645.4226668459964,25.258055555555554,3079.0,84.1888888888889,379.91,6.1000000000000005,120.16666666666667,1.6333333333333335,0.18333333333333335,1,April-September
South-West,Groundnuts,2005,645.4226668459964,25.258055555555554,3079.0,84.1888888888889,380.95,6.1000000000000005,120.16666666666667,1.6333333333333335,0.18333333333333335,1,April-September
South-West,Groundnuts,2005,645.4226668459964,25.258055555555554,3079.0,84.1888888888889,382.48,6.1000000000000005,120.16666666666667,1.6333333333333335,0.18333333333333335,1,April-September
South-West,Groundnuts,2005,645.4226668459964,25.258055555555554,3079.0,84.1888888888889,382.64,6.1000000000000005,120.16666666666667,1.6333333333333335,0.18333333333333335,1,April-September
South-West,Groundnuts,2005,645.4226668459964,25.258055555555554,3079.0,84.1888888888889,382.4,6.1000000000000005,120.16666666666667,1.6333333333333335,0.18333333333333335,1,April-September
South-West,Groundnuts,2005,645.4226668459964,25.258055555555554,3079.0,84.1888888888889,380.93,6.1000000000000005,120.16666666666667,1.6333333333333335,0.18333333333333335,1,April-September
South-West,Groundnuts,2005,645.4226668459964,25.258055555555554,3079.0,84.1888888888889,378.93,6.1000000000000005,120.16666666666667,1.6333333333333335,0.18333333333333335,1,April-September
South-West,Groundnuts,2005,645.4226668459964,25.258055555555554,3079.0,84.1888888888889,376.89,6.1000000000000005,120.16666666666667,1.6333333333333335,0.18333333333333335,1,April-September
South-West,Groundnuts,2005,645.4226668459964,25.258055555555554,3079.0,84.1888888888889,377.19,6.1000000000000005,120.16666666666667,1.6333333333333335,0.18333333333333335,1,April-September
South-West,Groundnuts,2005,645.4226668459964,25.258055555555554,3079.0,84.1888888888889,378.54,6.1000000000000005,120.16666666666667,1.6333333333333335,0.18333333333333335,1,April-September
South-West,Groundnuts,2005,645.4226668459964,25.258055555555554,3079.0,84.1888888888889,380.31,6.1000000000000005,120.16666666666667,1.6333333333333335,0.18333333333333335,1,April-September
